Id,SalePrice
1705,247843.59375
1706,462016.21875
1707,226629.0
1708,204378.765625
1709,268918.875
1710,229095.59375
1711,262271.375
1712,251050.828125
1713,274978.03125
1714,220225.25
1715,208841.890625
1716,183345.046875
1717,172279.40625
1718,135450.21875
1719,204968.75
1720,253850.140625
1721,168186.1875
1722,122775.6875
1723,155291.765625
1724,220573.4375
1725,232611.765625
1726,192489.09375
1727,163296.65625
1728,177126.75
1729,166955.5625
1730,163785.640625
1731,114725.125
1732,133858.09375
1733,114139.15625
1734,129714.0
1735,137111.8125
1736,111431.65625
1737,335927.375
1738,225728.40625
1739,274570.71875
1740,230218.0625
1741,192526.640625
1742,179214.140625
1743,176415.0
1744,325657.3125
1745,216488.234375
1746,179107.109375
1747,212137.515625
1748,217257.640625
1749,152841.390625
1750,131710.40625
1751,246886.9375
1752,118490.6796875
1753,142655.25
1754,190087.5625
1755,171933.84375
1756,127895.1640625
1757,122530.921875
1758,151554.78125
1759,164920.609375
1760,163717.6875
1761,141404.71875
1762,174907.8125
1763,170406.75
1764,109119.140625
1765,171949.828125
1766,158105.625
1767,223081.90625
1768,146336.71875
1769,174682.65625
1770,149861.4375
1771,128072.4375
1772,139617.609375
1773,137274.296875
1774,130132.234375
1775,140430.921875
1776,123720.921875
1777,119298.515625
1778,139490.1875
1779,114740.09375
1780,173034.765625
1781,126367.7421875
1782,92722.0546875
1783,136796.59375
1784,106673.84375
1785,121749.4609375
1786,145775.890625
1787,168588.6875
1788,60373.5546875
1789,101450.9765625
1790,63486.93359375
1791,177208.25
1792,165461.140625
1793,143513.578125
1794,151897.53125
1795,132798.125
1796,122675.0546875
1797,121407.2734375
1798,117284.625
1799,115827.2421875
1800,112083.140625
1801,122446.3046875
1802,126373.25
1803,147933.625
1804,139764.046875
1805,139754.578125
1806,124284.5703125
1807,130040.046875
1808,124854.984375
1809,119870.8359375
1810,148142.78125
1811,106395.921875
1812,109862.8984375
1813,120175.09375
1814,94203.765625
1815,43658.9765625
1816,102398.25
1817,111889.984375
1818,146711.109375
1819,121743.1328125
1820,56393.12109375
1821,114693.5078125
1822,139855.921875
1823,42151.11328125
1824,142704.453125
1825,131261.125
1826,97023.828125
1827,96773.6015625
1828,127249.5546875
1829,106914.7265625
1830,146104.421875
1831,153585.40625
1832,75267.171875
1833,137257.296875
1834,118018.6015625
1835,125590.90625
1836,123968.6484375
1837,91781.75
1838,122544.8203125
1839,99647.1953125
1840,177359.390625
1841,153189.640625
1842,85962.8828125
1843,131862.765625
1844,144342.515625
1845,134855.234375
1846,155903.578125
1847,154464.078125
1848,48439.32421875
1849,123699.1640625
1850,119095.5625
1851,166807.75
1852,126801.1015625
1853,134300.28125
1854,169879.78125
1855,151267.828125
1856,215823.65625
1857,144676.625
1858,140297.46875
1859,120426.0546875
1860,154491.140625
1861,119488.78125
1862,293723.71875
1863,278293.375
1864,278572.5625
1865,351632.375
1866,332543.1875
1867,233141.40625
1868,305823.3125
1869,200290.09375
1870,224041.140625
1871,259306.609375
1872,171076.125
1873,228264.34375
1874,144626.4375
1875,198046.703125
1876,195187.828125
1877,212911.6875
1878,212725.609375
1879,136406.0
1880,137169.59375
1881,234172.078125
1882,244070.625
1883,190723.421875
1884,213679.859375
1885,249924.421875
1886,287391.625
1887,209054.03125
1888,262617.09375
1889,162597.65625
1890,132530.59375
1891,140781.75
1892,107913.7890625
1893,143088.328125
1894,122086.9296875
1895,146418.171875
1896,128172.8046875
1897,116648.625
1898,108618.859375
1899,138468.34375
1900,143044.796875
1901,163782.734375
1902,141718.890625
1903,209499.03125
1904,137616.921875
1905,176022.296875
1906,178108.984375
1907,202892.0625
1908,111026.9296875
1909,130020.0546875
1910,113561.7890625
1911,196201.0625
1912,291973.8125
1913,136431.296875
1914,74449.109375
1915,325181.3125
1916,67261.4609375
1917,268943.75
1918,143526.46875
1919,169007.59375
1920,146519.578125
1921,431062.4375
1922,335711.21875
1923,215531.328125
1924,230065.78125
1925,202527.6875
1926,421066.71875
1927,134788.875
1928,152454.75
1929,133127.578125
1930,127264.125
1931,149900.734375
1932,146468.015625
1933,196655.65625
1934,178361.859375
1935,175157.34375
1936,194475.8125
1937,185361.125
1938,178090.375
1939,266596.65625
1940,179801.71875
1941,175037.03125
1942,187404.46875
1943,200832.40625
1944,350713.1875
1945,389651.4375
1946,142026.9375
1947,318260.1875
1948,174855.203125
1949,262130.0
1950,187223.0
1951,255398.03125
1952,210789.125
1953,172721.578125
1954,192893.578125
1955,139169.203125
1956,286403.875
1957,155278.265625
1958,327539.8125
1959,140350.953125
1960,115056.6484375
1961,116967.1796875
1962,90658.328125
1963,105576.078125
1964,108107.2578125
1965,149102.1875
1966,142922.421875
1967,281902.03125
1968,443136.34375
1969,423356.53125
1970,444731.78125
1971,464370.21875
1972,389473.8125
1973,264181.59375
1974,337126.75
1975,471680.0625
1976,268879.1875
1977,358643.59375
1978,384323.53125
1979,325217.59375
1980,196424.515625
1981,337070.46875
1982,231839.203125
1983,205457.828125
1984,164488.1875
1985,219845.453125
1986,201478.234375
1987,180132.21875
1988,178564.21875
1989,200582.796875
1990,215869.484375
1991,252275.34375
1992,223440.84375
1993,164304.1875
1994,248502.171875
1995,181619.0625
1996,257815.734375
1997,315808.1875
1998,332043.0625
1999,266137.65625
2000,310179.5625
2001,257965.953125
2002,236563.5
2003,252153.734375
2004,286566.625
2005,209901.203125
2006,234806.453125
2007,241983.5
2008,226604.375
2009,200747.265625
2010,193362.03125
2011,137757.390625
2012,171763.921875
2013,180897.578125
2014,185071.5
2015,204230.75
2016,201111.6875
2017,197515.96875
2018,117095.1796875
2019,133238.59375
2020,112907.9453125
2021,100717.9765625
2022,173959.171875
2023,140449.765625
2024,263219.5
2025,370350.53125
2026,174345.515625
2027,156379.984375
2028,145214.9375
2029,172114.28125
2030,275562.3125
2031,231512.875
2032,270254.53125
2033,253326.140625
2034,165270.25
2035,207692.625
2036,188104.546875
2037,192778.078125
2038,288648.875
2039,209018.328125
2040,341648.34375
2041,286148.71875
2042,192012.484375
2043,168310.59375
2044,163105.984375
2045,224949.640625
2046,133404.265625
2047,145654.46875
2048,138398.6875
2049,138691.21875
2050,178745.78125
2051,100789.1796875
2052,124735.4375
2053,148838.359375
2054,83153.1328125
2055,161147.953125
2056,136180.046875
2057,109316.8984375
2058,231259.953125
2059,134345.046875
2060,168797.90625
2061,172222.890625
2062,130313.8203125
2063,112923.5
2064,142926.234375
2065,125715.2578125
2066,167540.359375
2067,106030.1640625
2068,129115.8984375
2069,94652.7890625
2070,116921.15625
2071,96678.8984375
2072,124814.96875
2073,136921.9375
2074,173164.828125
2075,150950.453125
2076,115880.109375
2077,153351.671875
2078,128098.0078125
2079,135124.890625
2080,114928.109375
2081,119499.8359375
2082,129941.234375
2083,142300.390625
2084,111141.265625
2085,120958.4921875
2086,129660.09375
2087,118079.1796875
2088,102922.5390625
2089,76419.4375
2090,132543.78125
2091,113075.265625
2092,126153.84375
2093,132573.8125
2094,119940.7109375
2095,143373.671875
2096,76504.4921875
2097,87145.421875
2098,148217.265625
2099,40193.01171875
2100,70851.5390625
2101,112467.1875
2102,125174.421875
2103,100514.8125
2104,117593.5859375
2105,128715.21875
2106,60768.8671875
2107,200893.046875
2108,117997.1328125
2109,110270.328125
2110,131511.59375
2111,138036.71875
2112,137116.484375
2113,118998.9765625
2114,105931.8203125
2115,150236.140625
2116,115022.6953125
2117,146105.625
2118,119469.421875
2119,105672.0
2120,104318.4765625
2121,113023.671875
2122,108952.4140625
2123,87066.21875
2124,159185.5625
2125,116427.984375
2126,132980.765625
2127,150668.1875
2128,128259.3203125
2129,98001.3203125
2130,137232.40625
2131,147032.46875
2132,114596.375
2133,118071.34375
2134,117411.9140625
2135,93660.4296875
2136,75304.6328125
2137,106680.265625
2138,133547.015625
2139,155837.4375
2140,145050.984375
2141,153708.09375
2142,131736.109375
2143,145697.25
2144,110198.140625
2145,140934.859375
2146,176015.546875
2147,131498.140625
2148,137978.0
2149,151509.875
2150,228275.03125
2151,116336.28125
2152,203678.5625
2153,169750.59375
2154,114249.9609375
2155,140920.015625
2156,270053.65625
2157,228013.90625
2158,231659.34375
2159,192761.96875
2160,161529.109375
2161,239260.3125
2162,382236.0
2163,335560.4375
2164,255371.8125
2165,192082.0
2166,147641.453125
2167,220120.84375
2168,197312.359375
2169,196758.0625
2170,226680.3125
2171,152820.203125
2172,128860.609375
2173,167528.59375
2174,221893.46875
2175,289855.15625
2176,323639.78125
2177,241514.828125
2178,213632.171875
2179,144021.515625
2180,215767.21875
2181,187056.875
2182,215877.5625
2183,186109.96875
2184,130460.40625
2185,130554.09375
2186,146803.78125
2187,159468.78125
2188,157857.484375
2189,265163.125
2190,83497.7734375
2191,81276.65625
2192,91314.890625
2193,102830.921875
2194,105203.75
2195,111397.890625
2196,93062.4921875
2197,128062.640625
2198,170958.078125
2199,182838.625
2200,139739.1875
2201,130005.5234375
2202,229912.8125
2203,133054.796875
2204,190472.328125
2205,101310.6953125
2206,140472.71875
2207,216308.78125
2208,251123.546875
2209,200495.984375
2210,120833.7890625
2211,117678.609375
2212,113779.9140625
2213,99334.6015625
2214,142071.421875
2215,96220.390625
2216,138087.1875
2217,71647.3125
2218,83458.59375
2219,75313.5546875
2220,87807.625
2221,321990.8125
2222,278151.40625
2223,292951.5
2224,216351.265625
2225,121585.890625
2226,179923.34375
2227,205833.671875
2228,274821.0625
2229,263367.78125
2230,164375.734375
2231,227469.34375
2232,180385.28125
2233,171322.484375
2234,257821.796875
2235,231637.3125
2236,274973.1875
2237,361886.90625
2238,201443.90625
2239,111394.8203125
2240,159717.734375
2241,151172.96875
2242,129387.890625
2243,128134.1015625
2244,99337.5546875
2245,104456.1640625
2246,150496.515625
2247,112307.34375
2248,127078.515625
2249,124498.5859375
2250,134708.34375
2251,105893.1328125
2252,177269.640625
2253,159122.296875
2254,175914.8125
2255,185916.328125
2256,177168.625
2257,198842.65625
2258,166946.640625
2259,182183.15625
2260,156165.71875
2261,180655.140625
2262,212354.546875
2263,348717.4375
2264,465026.375
2265,174595.4375
2266,304217.40625
2267,398932.03125
2268,416568.09375
2269,148066.015625
2270,177099.78125
2271,222830.203125
2272,177259.75
2273,170270.703125
2274,172434.421875
2275,168962.921875
2276,185256.4375
2277,178392.140625
2278,147064.53125
2279,121993.84375
2280,127505.890625
2281,173680.65625
2282,189064.3125
2283,104966.9609375
2284,110505.2421875
2285,143144.5625
2286,124062.5625
2287,377637.90625
2288,294081.375
2289,388956.34375
2290,463692.6875
2291,340943.46875
2292,461995.1875
2293,469664.34375
2294,415337.34375
2295,458318.46875
2296,280947.625
2297,329595.0625
2298,334688.4375
2299,382801.75
2300,345792.53125
2301,293274.90625
2302,247044.453125
2303,236945.671875
2304,246092.03125
2305,185550.21875
2306,186266.296875
2307,197392.390625
2308,211587.953125
2309,281960.125
2310,224689.734375
2311,189270.1875
2312,169019.03125
2313,176623.421875
2314,160413.53125
2315,169700.484375
2316,188816.4375
2317,183566.90625
2318,171939.953125
2319,174893.078125
2320,187605.515625
2321,234484.390625
2322,170612.15625
2323,187537.390625
2324,166062.640625
2325,208164.84375
2326,165561.296875
2327,218762.28125
2328,232560.75
2329,185374.046875
2330,178477.90625
2331,363486.6875
2332,418372.28125
2333,320668.625
2334,255883.671875
2335,268253.84375
2336,338036.3125
2337,212611.203125
2338,270788.53125
2339,230107.25
2340,432221.28125
2341,212237.0
2342,230754.46875
2343,220215.078125
2344,225861.21875
2345,232021.59375
2346,220528.125
2347,199890.671875
2348,245753.5625
2349,169886.15625
2350,301281.96875
2351,272097.25
2352,253372.1875
2353,270843.1875
2354,135874.53125
2355,142636.5
2356,152834.25
2357,192393.875
2358,196741.53125
2359,130788.4453125
2360,117606.9375
2361,147807.734375
2362,269225.53125
2363,144346.671875
2364,165487.390625
2365,230746.4375
2366,174855.203125
2367,211262.34375
2368,210252.953125
2369,210816.53125
2370,170940.140625
2371,169321.484375
2372,204571.203125
2373,287013.59375
2374,311642.5
2375,272156.875
2376,278101.40625
2377,339315.25
2378,144034.453125
2379,201836.046875
2380,142009.984375
2381,159067.484375
2382,207537.859375
2383,208784.84375
2384,269536.90625
2385,163823.515625
2386,139133.53125
2387,134986.5
2388,96040.4453125
2389,129280.21875
2390,147503.375
2391,146895.109375
2392,118872.8984375
2393,161970.625
2394,149445.609375
2395,209835.078125
2396,143220.9375
2397,221516.359375
2398,126822.3125
2399,64039.17578125
2400,58357.2421875
2401,116365.8984375
2402,140738.375
2403,129231.5625
2404,145221.453125
2405,166216.84375
2406,142955.921875
2407,131114.671875
2408,148996.0625
2409,120700.5390625
2410,158509.109375
2411,114792.8515625
2412,155533.140625
2413,133308.015625
2414,138697.53125
2415,131031.0546875
2416,123106.578125
2417,132854.859375
2418,129105.7578125
2419,133737.3125
2420,127275.296875
2421,144174.703125
2422,117682.4453125
2423,126047.6015625
2424,151282.875
2425,199463.703125
2426,125610.7421875
2427,136639.34375
2428,169933.0
2429,115814.5234375
2430,135788.296875
2431,103161.78125
2432,143816.171875
2433,147783.5
2434,142211.1875
2435,152479.0625
2436,99826.40625
2437,104413.2734375
2438,122055.34375
2439,104478.515625
2440,117340.1171875
2441,109809.828125
2442,99227.734375
2443,125060.265625
2444,127297.421875
2445,93381.8046875
2446,130057.6484375
2447,182409.625
2448,130591.7421875
2449,111229.7265625
2450,139287.4375
2451,131526.0
2452,211343.703125
2453,95458.390625
2454,124403.546875
2455,130312.875
2456,136120.125
2457,124559.8125
2458,119078.03125
2459,110437.9453125
2460,130010.8203125
2461,117775.0390625
2462,136804.109375
2463,118287.8203125
2464,167926.40625
2465,132146.15625
2466,103509.8203125
2467,134402.625
2468,75200.3359375
2469,79861.0234375
2470,167126.671875
2471,210981.5625
2472,160426.265625
2473,116713.71875
2474,73447.2421875
2475,240217.515625
2476,122057.421875
2477,126208.140625
2478,155307.890625
2479,102242.6015625
2480,150094.6875
2481,124383.625
2482,129821.9140625
2483,112345.875
2484,121349.984375
2485,129714.6015625
2486,153058.640625
2487,179401.65625
2488,165931.5
2489,151053.765625
2490,153641.953125
2491,101291.390625
2492,171453.828125
2493,149775.625
2494,166234.09375
2495,96069.328125
2496,242056.125
2497,157449.671875
2498,106914.3046875
2499,99421.3984375
2500,131462.046875
2501,138282.96875
2502,144964.03125
2503,102925.6015625
2504,193960.0625
2505,221781.984375
2506,265765.625
2507,306459.03125
2508,260232.265625
2509,215338.515625
2510,215011.0
2511,176832.71875
2512,217805.21875
2513,215568.0
2514,250553.765625
2515,152806.859375
2516,170903.640625
2517,148431.640625
2518,153094.453125
2519,231509.265625
2520,210778.59375
2521,186830.4375
2522,222679.375
2523,127045.1015625
2524,136923.5
2525,144746.640625
2526,139459.9375
2527,110613.015625
2528,123654.671875
2529,122407.4921875
2530,120121.9140625
2531,267791.3125
2532,232336.375
2533,196305.8125
2534,229295.40625
2535,305085.90625
2536,242745.15625
2537,259070.5625
2538,175265.71875
2539,182776.40625
2540,175645.140625
2541,175073.5
2542,169973.5625
2543,135095.359375
2544,130438.3125
2545,140246.3125
2546,144317.59375
2547,145605.1875
2548,155778.484375
2549,162220.046875
2550,479942.25
2551,143014.6875
2552,127312.046875
2553,76046.828125
2554,100783.0625
2555,120789.1484375
2556,101417.15625
2557,120379.984375
2558,164745.359375
2559,126401.859375
2560,134215.546875
2561,131615.515625
2562,130253.4140625
2563,141601.328125
2564,186365.984375
2565,147283.078125
2566,154371.65625
2567,124872.265625
2568,185775.0625
2569,197367.8125
2570,115213.4609375
2571,171223.0
2572,153059.359375
2573,214502.890625
2574,245732.109375
2575,130257.40625
2576,128884.5
2577,157348.046875
2578,90271.578125
2579,58456.6796875
2580,122136.5859375
2581,127185.953125
2582,120319.3515625
2583,267868.4375
2584,167736.46875
2585,186138.328125
2586,226124.609375
2587,196080.609375
2588,151544.90625
2589,151221.640625
2590,215063.296875
2591,216187.421875
2592,205138.203125
2593,272440.5625
2594,177562.765625
2595,206395.171875
2596,326316.125
2597,187758.578125
2598,294624.3125
2599,322123.59375
2600,163618.0625
2601,146207.078125
2602,78535.234375
2603,90390.125
2604,87844.7734375
2605,73139.2578125
2606,149311.609375
2607,191634.453125
2608,205752.265625
2609,173879.140625
2610,114081.8359375
2611,126614.640625
2612,153944.78125
2613,129500.7109375
2614,129350.578125
2615,153578.890625
2616,146788.609375
2617,184060.734375
2618,232866.8125
2619,197277.609375
2620,186733.234375
2621,178816.546875
2622,179221.015625
2623,234486.0625
2624,310194.84375
2625,296669.875
2626,173215.484375
2627,163361.0
2628,478625.40625
2629,483120.375
2630,364221.9375
2631,482075.8125
2632,423495.125
2633,315940.78125
2634,435274.625
2635,159359.75
2636,183778.0625
2637,184391.765625
2638,265545.40625
2639,179273.71875
2640,158937.734375
2641,105875.9765625
2642,197650.859375
2643,100176.71875
2644,124835.9453125
2645,105303.375
2646,93386.84375
2647,104631.328125
2648,137084.765625
2649,145964.4375
2650,145522.265625
2651,136952.015625
2652,424842.875
2653,242487.90625
2654,254985.40625
2655,422042.6875
2656,323770.40625
2657,346379.8125
2658,302459.3125
2659,317997.5625
2660,348581.21875
2661,366700.25
2662,372721.96875
2663,270100.875
2664,282466.25
2665,347922.90625
2666,308985.40625
2667,164760.390625
2668,168367.96875
2669,181554.84375
2670,285655.28125
2671,177706.515625
2672,189156.0625
2673,214665.25
2674,200180.234375
2675,171012.296875
2676,187670.15625
2677,193732.578125
2678,254825.03125
2679,259583.90625
2680,282116.75
2681,422318.5
2682,321841.1875
2683,485912.4375
2684,320036.6875
2685,318285.3125
2686,261825.359375
2687,333494.03125
2688,204125.59375
2689,206443.4375
2690,431837.03125
2691,190264.9375
2692,134299.625
2693,195881.15625
2694,133889.046875
2695,192560.046875
2696,177769.84375
2697,194026.4375
2698,201182.96875
2699,173608.65625
2700,159157.78125
2701,158487.109375
2702,105588.859375
2703,122105.5703125
2704,144387.828125
2705,115335.6953125
2706,117223.8984375
2707,129852.5546875
2708,134020.25
2709,118148.3046875
2710,128606.09375
2711,285594.25
2712,416198.34375
2713,167844.375
2714,142789.78125
2715,175200.5
2716,149399.25
2717,170354.984375
2718,221974.0
2719,154397.53125
2720,166374.046875
2721,136595.78125
2722,162753.53125
2723,141438.265625
2724,132927.25
2725,134105.109375
2726,149538.75
2727,166200.015625
2728,171573.390625
2729,154009.65625
2730,147038.328125
2731,123828.15625
2732,123095.421875
2733,163491.203125
2734,144576.203125
2735,133734.890625
2736,144916.984375
2737,121183.640625
2738,127074.328125
2739,161269.234375
2740,143609.25
2741,143766.90625
2742,156004.046875
2743,150426.28125
2744,156912.484375
2745,140439.390625
2746,133892.03125
2747,153656.71875
2748,131168.328125
2749,130311.4453125
2750,137791.296875
2751,141191.875
2752,218410.8125
2753,151186.671875
2754,212714.21875
2755,134726.15625
2756,99456.859375
2757,59216.78125
2758,85537.1640625
2759,161065.71875
2760,118637.0859375
2761,145632.875
2762,147568.734375
2763,167412.875
2764,151713.328125
2765,275760.0625
2766,143902.296875
2767,93740.453125
2768,126772.9921875
2769,131153.390625
2770,145051.640625
2771,108826.3359375
2772,109359.0
2773,145966.0625
2774,136847.03125
2775,130142.1640625
2776,136646.140625
2777,139494.1875
2778,115061.2421875
2779,132829.125
2780,102733.234375
2781,96866.640625
2782,91358.8125
2783,103508.5625
2784,126957.2734375
2785,134491.96875
2786,65293.37109375
2787,123630.1796875
2788,76153.8203125
2789,152421.0625
2790,93670.59375
2791,116466.9453125
2792,75333.7734375
2793,189185.453125
2794,97350.7578125
2795,118739.0078125
2796,96075.6015625
2797,192327.703125
2798,114796.140625
2799,123532.8671875
2800,53646.17578125
2801,112487.9609375
2802,132517.59375
2803,163045.90625
2804,145808.515625
2805,106412.921875
2806,74685.5234375
2807,165934.9375
2808,152041.546875
2809,139267.734375
2810,132672.390625
2811,162444.625
2812,154952.828125
2813,153387.859375
2814,145780.515625
2815,125144.78125
2816,244848.453125
2817,146143.625
2818,135562.21875
2819,166481.671875
2820,145381.375
2821,118792.8515625
2822,213170.96875
2823,324554.0
2824,194754.15625
2825,155283.6875
2826,138231.140625
2827,143339.0
2828,210306.609375
2829,215084.328125
2830,231119.578125
2831,178977.359375
2832,256556.765625
2833,292082.53125
2834,219029.53125
2835,220598.1875
2836,193370.59375
2837,154827.046875
2838,147185.390625
2839,172229.125
2840,200962.484375
2841,210492.625
2842,230795.484375
2843,155146.03125
2844,159285.328125
2845,121325.5390625
2846,217669.078125
2847,204055.46875
2848,231086.84375
2849,203640.0625
2850,274408.5
2851,219113.375
2852,220495.890625
2853,233603.359375
2854,141988.53125
2855,207110.375
2856,210346.96875
2857,183111.03125
2858,200318.75
2859,115518.421875
2860,130815.0859375
2861,131754.890625
2862,200312.828125
2863,133250.078125
2864,265696.9375
2865,140466.390625
2866,135454.015625
2867,103792.8125
2868,103220.21875
2869,120866.6640625
2870,131168.90625
2871,88515.828125
2872,41662.78125
2873,110950.8515625
2874,145753.671875
2875,111861.390625
2876,166852.109375
2877,146528.96875
2878,162878.65625
2879,144941.421875
2880,106393.7734375
2881,145185.234375
2882,164833.203125
2883,188001.265625
2884,184774.59375
2885,200861.5625
2886,229114.125
2887,103756.1015625
2888,127360.4921875
2889,51380.6640625
2890,78440.8828125
2891,133923.6875
2892,52047.9765625
2893,108397.15625
2894,67758.2734375
2895,321700.1875
2896,274899.9375
2897,220666.890625
2898,142725.046875
2899,211367.8125
2900,160682.578125
2901,232502.875
2902,206586.765625
2903,345352.03125
2904,370745.03125
2905,83837.8359375
2906,205331.15625
2907,111297.6171875
2908,135994.6875
2909,136460.765625
2910,80234.5390625
2911,79809.9375
2912,157635.203125
2913,85910.921875
2914,73575.65625
2915,79713.5859375
2916,79427.40625
2917,163100.28125
2918,115212.2265625
2919,223219.234375
